flight,seq,uid,timestamp,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,altitude,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,payload,yaw,IDLE_HOVER,ASCEND,TURN,HMSL,DESCEND
3,1936,a3d9,1674047278,4.940000057,101,44099,17938,33.41496658,35.14558029,39.14346313,200,-0.005468698,0.01921602,0.161396205,0.986687422,4.8396945,1.647977471,-0.014289694,-0.037448004,0.023524515,-0.000585856,-0.055945706,0.097083054,-0.022073746,0.470999986,0.324184612,0,0,0,1,0
3,1937,a3d9,1674047278,4.940000057,101,44106,17938,33.4149704,35.14558411,39.14450073,200,-0.005741449,0.02159252,0.161257982,0.986659348,4.840997219,1.667774439,-0.01159209,0.039950255,0.005579594,0.021522706,0.018562835,0.186417162,0.14405632,0.470999986,0.323914772,0,0,0,1,0
3,1938,a3d9,1674047278,4.940000057,101,44106,17938,33.41497421,35.14558411,39.14326477,200,-0.001575805,0.022051893,0.161077574,0.986694098,4.848418713,1.680714965,-0.008133145,0.083492912,-0.081167787,0.018509181,0.07485678,0.104933649,-0.001708031,0.470999986,0.323732631,0,0,1,1,0
3,1939,a3d9,1674047278,14.64000034,92,44123,17938,33.41498184,35.14558792,39.14565277,200,0.006252,0.006923203,0.160585344,0.986977875,4.862931728,1.681198716,0.001766099,0.067859471,-0.482949436,0.041968573,0.065252915,-5.73e-05,-0.250442505,0.470999986,0.3226664,0,0,1,1,0
3,1940,a3d9,1674047278,14.64000034,92,44123,17938,33.41498566,35.14558792,39.14179993,200,0.015072716,-0.03108331,0.154520124,0.987385511,4.840303898,1.655369639,-0.000516029,0.072125554,-1.505725384,-0.393189192,-0.220382363,-0.306509972,-0.012010574,0.470999986,0.309802341,0,0,1,1,0
3,1941,a3d9,1674047278,14.64000034,92,44139,17938,33.41499329,35.14558792,39.14685822,200,0.039018955,-0.122115187,0.10934405,0.985702455,4.74811554,1.593938708,0.016785063,0.295540959,-1.583739758,-1.09870553,-1.766462207,-0.714142323,0.502674103,0.470999986,0.214385916,0,0,1,1,0
3,2178,a3d9,1674047302,8.130000114,125,44044,18542,33.41482925,35.14553833,39.28001404,200,-0.0090873,0.024085293,0.187482446,0.981930554,4.638500214,1.844974518,-0.048603952,-0.018017571,-0.076814406,0.017365912,0.32539162,0.088175312,-0.103844643,0.470999986,0.37709964,0,0,0,1,0
3,2179,a3d9,1674047302,8.06000042,133,44014,18542,33.41483307,35.14554214,39.27574921,200,-0.009120698,0.021954255,0.187753826,0.981928349,4.669734955,1.850899577,-0.04812862,-0.030725528,-0.044819679,-0.008290202,0.301292121,0.075317919,-0.010497093,0.470999986,0.377632338,0,0,0,1,0
3,2180,a3d9,1674047302,8.06000042,133,44014,18542,33.4148407,35.14554214,39.2716217,200,-0.009507412,0.020076133,0.188118458,0.981895089,4.696972847,1.854420185,-0.045816578,-0.005970017,-0.038949784,-0.050454926,0.269429088,0.049991295,0.014730453,0.470999986,0.378347267,0,0,0,1,0
3,2181,a3d9,1674047302,8.06000042,133,43991,18542,33.41484451,35.14554214,39.26572418,200,-0.010016794,0.017987486,0.188541412,0.981849432,4.718964577,1.859727144,-0.044884164,0.003430849,-0.026594423,-0.040662296,0.211598739,0.077036679,0.015641212,0.470999986,0.379182595,0,0,0,1,0
3,2182,a3d9,1674047302,8.06000042,133,43991,18542,33.41485214,35.14554596,39.26150513,200,-0.010516604,0.016851641,0.188898534,0.981795669,4.736316204,1.866292,-0.044550322,-0.013471475,0.008007413,-0.020454176,0.175476924,0.043721423,0.05248642,0.470999986,0.379891664,0,0,0,1,0
3,2183,a3d9,1674047302,8.06000042,133,44007,18542,33.41485596,35.14554596,39.26457214,200,-0.010668932,0.016563591,0.18924427,0.981732368,4.752418041,1.874037981,-0.042307537,0.016841732,0.010244763,0.003405883,0.142910019,0.071424469,-0.022643089,0.470999986,0.380591126,0,0,0,1,0
3,2184,a3d9,1674047303,8.06000042,133,44007,18542,33.41485977,35.14554977,39.26203918,200,-0.010560387,0.016289745,0.189487085,0.981691301,4.771345139,1.879952431,-0.042617038,0.014314874,-0.006459049,0.066835277,0.162829056,0.066038512,-0.019730568,0.470999986,0.38108999,0,0,0,1,0
3,2185,a3d9,1674047303,8.06000042,133,44005,18655,33.4148674,35.14554977,39.26298523,200,-0.01051604,0.015407807,0.189708024,0.981663346,4.789066792,1.886081457,-0.040565405,0.00194351,-0.043023869,0.082532778,0.147257745,0.07353954,-0.049372673,0.470999986,0.381543162,0,0,0,1,0
3,2186,a3d9,1674047303,8.06000042,133,44005,18655,33.41487122,35.14555359,39.25991821,200,-0.010810831,0.014523336,0.190071449,0.981603324,4.803062916,1.8923949,-0.03985659,-0.022683965,-0.034995418,0.063145854,0.125001341,0.066224992,-0.01659584,0.470999986,0.382276978,0,0,0,1,0
3,2187,a3d9,1674047303,8.06000042,133,43966,18655,33.41487885,35.14555359,39.26096344,200,-0.010470801,0.013780246,0.190354347,0.981562853,4.814251423,1.900474072,-0.039718166,0.010505894,-0.036018677,-0.004489876,0.085222498,0.081320554,0.007951736,0.470999986,0.382866469,0,0,0,1,0
3,2188,a3d9,1674047303,8.06000042,133,43966,18655,33.41488266,35.1455574,39.25885773,200,-0.010493175,0.013505328,0.190443739,0.981549144,4.824454308,1.907694936,-0.037787531,-0.010825943,-0.014071787,-0.00290703,0.081021562,0.080504805,0.050973892,0.470999986,0.383049101,0,0,0,1,0
3,2189,a3d9,1674047303,40.86999893,150,43950,18655,33.41488647,35.1455574,39.26176453,200,-0.01007095,0.012256984,0.190668851,0.981526256,4.834300518,1.918343186,-0.034870692,0.02527952,-0.018445976,-0.043807913,0.07511884,0.086874902,0.104746819,0.470999986,0.383525072,0,0,0,1,0
3,2190,a3d9,1674047303,40.86999893,150,43950,18655,33.4148941,35.14556122,39.25799561,200,-0.008811288,0.010921669,0.190899923,0.981509209,4.842331409,1.927157044,-0.03574222,0.02787545,-0.05157363,0.067560509,0.06298925,0.074921936,-0.13517952,0.470999986,0.384033125,0,0,0,1,0
3,2191,a3d9,1674047303,40.86999893,150,43938,18655,33.41489792,35.14556122,39.25658417,200,-0.007627449,0.009589907,0.191130221,0.981488228,4.848070621,1.927943349,-0.034959491,0.006799201,0.007682887,-0.039113548,0.030261355,-0.030262398,0.074979782,0.470999986,0.384533227,0,0,0,1,0
3,2192,a3d9,1674047303,40.86999893,150,43938,18655,33.41490555,35.14556122,39.25448608,200,-0.007717519,0.009388604,0.191552237,0.981407166,4.852981567,1.926758766,-0.034550782,0.00321555,0.017390713,0.006629101,0.014771799,-0.015025968,-0.018311501,0.470999986,0.385392125,0,0,0,1,0
3,2193,a3d9,1674047303,40.86999893,150,43945,18655,33.41490936,35.14556503,39.25281525,200,-0.009100548,0.009203886,0.19208096,0.981293738,4.858500004,1.927885652,-0.034674674,-0.035126686,0.012850179,0.043354135,0.027602237,-0.009134985,0.002162933,0.470999986,0.386442625,0,0,0,1,0
3,2194,a3d9,1674047304,40.86999893,150,43945,18655,33.41491318,35.14556503,39.24872589,200,-0.010242745,0.008751039,0.192364112,0.981231153,4.861514091,1.931389689,-0.035871994,-0.028047027,-0.004555929,0.069114149,-0.000430381,0.029017635,-0.088460922,0.470999986,0.387000221,0,0,0,1,0
3,2195,a3d9,1674047304,40.86999893,150,43969,18738,33.41492081,35.14556885,39.24577332,200,-0.010519295,0.008567419,0.192587227,0.981186092,4.861814499,1.939422727,-0.034462605,0.023304066,-0.033484019,0.068565451,-0.027210139,0.107414588,-0.083298683,0.470999986,0.387451245,0,0,0,1,0
3,2196,a3d9,1674047304,40.86999893,150,43969,18738,33.41492462,35.14556885,39.24274445,200,-0.009781094,0.008349828,0.192514673,0.981209815,4.861268997,1.945141435,-0.034410927,0.000590054,-0.051934574,0.048017044,-0.019683082,0.05844469,-0.124998093,0.470999986,0.387319608,0,0,0,1,0
3,2197,a3d9,1674047304,40.86999893,150,43994,18738,33.41493225,35.14557266,39.24225616,200,-0.00937131,0.00864953,0.192309991,0.981251359,4.860659122,1.949198484,-0.033948038,0.003418511,-0.009999111,-0.002197882,-0.027852412,0.03649082,-0.009969711,0.470999986,0.38690788,0,0,0,1,0
3,2198,a3d9,1674047304,40.86999893,150,43994,18738,33.41493607,35.14557266,39.24021912,200,-0.00882801,0.008910019,0.191941887,0.981326163,4.86167717,1.953020692,-0.030905576,0.009192683,-0.015174899,-0.055242915,0.001425926,0.022312948,0.015333176,0.470999986,0.386166462,0,0,0,1,0
3,2199,a3d9,1674047304,18.62000084,165,44004,18738,33.41493988,35.14557648,39.23870087,200,-0.009132993,0.008015406,0.191991016,0.981321454,4.864140034,1.95449543,-0.030291706,-0.007164064,0.006167045,-0.048533939,0.010031106,-0.006822636,0.068968773,0.470999986,0.386267033,0,0,0,1,0
3,2200,a3d9,1674047304,18.62000084,165,44004,18738,33.41494751,35.14557648,39.23554993,200,-0.009645976,0.007390521,0.192277297,0.981265366,4.863649845,1.956822515,-0.030417688,-0.012726911,-0.012927759,-0.012902932,-0.013921008,0.010603098,0.003521919,0.470999986,0.386846804,0,0,0,1,0
3,2201,a3d9,1674047304,18.62000084,165,44038,18738,33.41495132,35.14558029,39.22967529,200,-0.010090008,0.006188256,0.192930058,0.98114109,4.864552975,1.959819555,-0.032766797,-0.015721373,-0.019275254,0.045483083,-0.021791339,0.002043736,-0.022294998,0.470999986,0.388182764,0,0,0,1,0
3,2202,a3d9,1674047304,18.62000084,165,44038,18738,33.41495895,35.14558029,39.22621918,200,-0.010745764,0.005410687,0.193664715,0.980993986,4.863842487,1.9631989,-0.035218574,-0.02379268,-0.014519206,0.08049845,-0.050806008,0.039362986,-0.046926498,0.470999986,0.389680667,0,0,0,1,0
3,2203,a3d9,1674047304,18.62000084,165,44048,18738,33.41496277,35.14558411,39.22112274,200,-0.011264008,0.005219056,0.194475591,0.980828822,4.860655308,1.968380094,-0.035697483,0.000146267,-0.029210716,0.059610792,-0.069729827,0.071346566,-0.016432762,0.470999986,0.391329466,0,0,0,1,0
3,2204,a3d9,1674047305,18.62000084,165,44048,18738,33.41496658,35.14558411,39.2188797,200,-0.011016547,0.005152088,0.195245862,0.980678916,4.856050014,1.976493716,-0.034188811,-0.006706632,-0.012555373,0.020780327,-0.073493369,0.067189604,-0.008295059,0.470999986,0.392904516,0,0,0,1,0
3,2205,a3d9,1674047305,18.62000084,165,44046,18732,33.41497421,35.14558411,39.20903015,200,-0.00997941,0.005098694,0.196066886,0.980526507,4.85115242,1.982649565,-0.03402504,0.012080645,0.006593255,-0.046736881,-0.079690158,0.048494704,0.039329529,0.470999986,0.394593541,0,0,0,1,0
3,2206,a3d9,1674047305,18.62000084,165,44046,18732,33.41497803,35.14558792,39.20541382,200,-0.009773607,0.005481098,0.196558118,0.980428159,4.846154213,1.985386968,-0.033289675,-0.018186744,0.034044284,-0.046252232,-0.068519257,0.041213185,0.061871529,0.470999986,0.395593698,0,0,0,1,0
3,2207,a3d9,1674047305,18.62000084,165,44036,18732,33.41498566,35.14558792,39.19232941,200,-0.008606872,0.006114039,0.19678022,0.980390787,4.841034889,1.99159205,-0.030016227,0.028970363,0.019124644,-0.057255339,-0.065032303,0.046212681,0.090982437,0.470999986,0.396056791,0,0,1,1,0
3,2208,a3d9,1674047305,18.62000084,165,44036,18732,33.41498947,35.14559174,39.19010925,200,-0.005198823,-0.003068128,0.196956322,0.980393708,4.844322681,1.994469523,-0.020403869,-0.018180875,-0.447609395,-0.041486714,0.091104567,0.01417876,0.315589905,0.470999986,0.396534874,0,0,1,1,0
3,2209,a3d9,1674047305,29.42000008,147,44032,18732,33.41499329,35.14559174,39.18297577,200,0.001648517,-0.032013889,0.194756165,0.980327725,4.822725296,1.981893539,-0.016919905,0.091766551,-1.00924921,-0.2878097,-0.373301148,-0.24680689,-0.163282394,0.470999986,0.392515673,0,0,1,1,0
3,2210,a3d9,1674047305,29.42000008,147,44032,18732,33.41500092,35.14559555,39.1823349,200,0.028482024,-0.112107791,0.156477734,0.980884969,4.76300478,1.936134338,-0.006424153,0.25098601,-1.673090696,-1.173725843,-1.15022707,-0.729127407,-0.2253685,0.470999986,0.313911394,0,0,1,1,0
3,5574,a3d9,1674047642,6.599999905,255,43760,18324,33.41493607,35.14560699,39.24803925,200,-0.027159162,0.012677935,0.204424188,0.978423417,4.633341312,1.914568901,-0.015908819,-0.037893917,-0.029369172,-0.025235236,0.251503736,0.134780794,0.056950569,0.470999986,0.411076033,0,0,0,1,0
3,5575,a3d9,1674047642,6.599999905,255,43745,18541,33.4149437,35.14560699,39.25600433,200,-0.024057908,0.012611685,0.205180511,0.978347123,4.649921417,1.927968144,-0.019765321,0.022440085,0.003412773,-0.013447341,0.213317975,0.133016527,0.021809578,0.470999986,0.412726282,0,0,0,1,0
3,5576,a3d9,1674047642,6.599999905,255,43745,18541,33.41494751,35.14561081,39.2567749,200,-0.022783978,0.012656582,0.206130624,0.978177309,4.671040058,1.928776145,-0.023515683,0.005543044,-0.016731758,-0.011290721,0.250086516,0.05682116,0.022762299,0.470999986,0.414708255,0,0,0,1,0
3,5577,a3d9,1674047642,6.599999905,255,43711,18541,33.41495132,35.14561081,39.26045227,200,-0.026957482,0.011030274,0.207683653,0.977762282,4.690551281,1.931236148,-0.028363235,-0.074215256,-0.067255355,-0.009458839,0.234392822,0.084297135,0.148639679,0.470999986,0.417803286,0,0,1,1,0
3,5578,a3d9,1674047642,6.599999905,255,43711,18541,33.41495514,35.14561081,39.2596283,200,-0.028193749,-0.002609718,0.209503204,0.977397919,4.70784235,1.949996233,-0.019268477,-0.086838134,-0.424166262,0.060753904,0.180288374,0.147035539,-0.105566978,0.470999986,0.422116812,0,0,1,1,0
3,5579,a3d9,1674047642,6.75,255,43697,18541,33.41496277,35.14561462,39.26674652,200,-0.027514398,-0.040409639,0.207217842,0.977072537,4.698982239,1.944651961,-0.024358064,-0.062476862,-1.416166306,-0.570482016,-0.124060854,0.030953113,0.09664917,0.470999986,0.420360847,0,0,1,1,0
3,5928,a3d9,1674047677,8.739999771,120,43712,18837,33.41491318,35.14561081,39.26035309,200,-0.00451835,0.027835619,0.158752799,0.986915529,4.612103462,1.60444808,-0.020024424,-0.013291794,-0.083210617,0.007308437,0.563645482,0.009223822,-0.160078049,0.470999986,0.31898027,0,0,0,1,0
3,5929,a3d9,1674047677,7.96999979,123,43701,18837,33.41492081,35.14561081,39.25824738,200,-0.004657905,0.024080778,0.158410862,0.987068594,4.660576344,1.597676039,-0.026734568,-0.022652481,-0.07662075,0.002644149,0.479191899,-0.015193839,-0.131588936,0.470999986,0.318220078,0,0,0,1,0
3,5930,a3d9,1674047677,7.96999979,123,43701,18837,33.41492462,35.14561081,39.25704956,200,-0.005033266,0.021318762,0.158084005,0.987182677,4.701998234,1.591110826,-0.030289268,-0.006947208,-0.07141386,-0.007022033,0.39614439,-0.007694515,-0.089938164,0.470999986,0.31750683,0,0,0,1,0
3,5931,a3d9,1674047677,7.96999979,123,43685,18837,33.41492844,35.14561462,39.25544739,200,-0.005010929,0.019174594,0.157418683,0.987333059,4.737872124,1.585705876,-0.032570783,-0.015422308,-0.038291268,-0.03312663,0.357142657,-0.015459165,-0.006519318,0.470999986,0.316138851,0,0,0,1,0
3,5932,a3d9,1674047677,7.96999979,123,43685,18837,33.41493607,35.14561462,39.25287628,200,-0.005149424,0.017865373,0.156652242,0.987478793,4.770000458,1.577740192,-0.036083411,0.004686914,-0.003751453,-0.074305341,0.302824706,-0.033315588,0.041593552,0.470999986,0.314570654,0,0,0,1,0
3,5933,a3d9,1674047677,7.96999979,123,43685,18837,33.41493988,35.14561462,39.25108337,200,-0.004722693,0.016396429,0.15575254,0.987648726,4.798008919,1.570417404,-0.036682367,0.006149129,-0.00646675,-0.032276426,0.288132519,-0.042787112,0.063158035,0.470999986,0.312752884,0,0,0,1,0
3,5934,a3d9,1674047678,7.96999979,123,43685,18837,33.4149437,35.14561844,39.24957275,200,-0.004583866,0.015388056,0.155075744,0.987772107,4.823753834,1.561968088,-0.03575208,0.010767249,-0.007829937,-0.019080603,0.267357975,-0.066694751,0.064739227,0.470999986,0.311380531,0,0,0,1,0
3,5935,a3d9,1674047678,7.96999979,123,43669,19016,33.41495132,35.14561844,39.25180054,200,-0.004734546,0.014611301,0.154584825,0.987860143,4.848334312,1.555012703,-0.034706049,-0.003175973,0.00608945,-0.038553193,0.254369587,-0.084278598,0.113681793,0.470999986,0.310377945,0,0,0,1,0
3,5936,a3d9,1674047678,7.96999979,123,43669,19016,33.41495514,35.14561844,39.25,200,-0.004833048,0.01347912,0.154035807,0.987961471,4.865828991,1.548294544,-0.033811707,0.007599226,-0.108135462,-0.028772751,0.249644071,-0.063291378,0.076528549,0.470999986,0.309259104,0,0,1,1,0
3,5937,a3d9,1674047678,7.96999979,123,43573,19016,33.41496277,35.14562225,39.25133514,200,-0.003682679,-0.009799116,0.154144809,0.987992823,4.88977766,1.539671183,-0.028968237,-0.052380171,-0.523192108,-0.019031292,0.118855283,-0.106278352,0.108436584,0.470999986,0.309634698,0,0,1,1,0
3,5938,a3d9,1674047678,7.96999979,123,43573,19016,33.41496658,35.14562225,39.24958801,200,0.003408813,-0.049044959,0.14660427,0.987972736,4.858536243,1.519852877,-0.027874848,0.10273578,-1.769507289,-0.735985637,-0.259537697,-0.220389873,0.277650833,0.470999986,0.295004977,0,0,1,1,0
3,5939,a3d9,1674047678,8.75,125,43511,19016,33.4149704,35.14562607,39.25016022,200,0.032444041,-0.137807816,0.091326401,0.985705793,4.719059467,1.450749397,-0.03117713,0.151314273,-1.406105876,-1.316500545,-2.026434422,-0.905624926,-0.269605637,0.470999986,0.179055082,0,0,1,1,0
3,6294,a3d9,1674047714,9.960000038,122,43650,19014,33.41493988,35.14561844,39.22674561,200,-0.038808402,0.017680261,0.207156748,0.977377832,4.629076004,1.866960287,-0.023891699,-0.061756093,-0.020109665,0.112003595,0.211808056,0.261477381,-0.092261314,0.470999986,0.415980473,0,0,0,1,0
3,6295,a3d9,1674047714,9.960000038,122,43621,19169,33.41494751,35.14562225,39.22827148,200,-0.040374845,0.012309776,0.21008563,0.976771414,4.649027348,1.888608336,-0.024115644,-0.044949874,-0.331325859,0.067879103,0.238418132,0.314456344,0.045452118,0.470999986,0.422193155,0,0,1,1,0
3,6296,a3d9,1674047714,9.960000038,122,43621,19169,33.41495132,35.14562225,39.2285614,200,-0.03849579,-0.005208985,0.212906286,0.976300061,4.659936428,1.913964987,-0.021858642,-0.05886339,-0.591623485,0.130280465,0.086610317,0.326185584,-0.038808823,0.470999986,0.429185093,0,0,1,1,0
3,6297,a3d9,1674047714,9.960000038,122,43505,19169,33.41495514,35.14562607,39.23801422,200,-0.019988073,-0.074652545,0.199462473,0.976853192,4.624424934,1.926660776,-0.015358981,0.272351831,-2.046315432,-0.944332421,-0.322759926,0.100022934,0.400527954,0.470999986,0.407659597,0,0,1,1,0
3,6991,a3d9,1674047783,3.789999962,278,43583,18956,33.41493225,35.14562225,39.26983643,200,-0.023464413,0.029448176,0.183805391,0.982241213,4.620273113,1.692949414,-0.024114184,-0.08483693,0.022768794,-0.010143708,0.366694421,0.046141908,0.028725624,0.470999986,0.368801641,0,0,0,1,0
3,6992,a3d9,1674047783,3.789999962,278,43583,18956,33.41493607,35.14562607,39.27147675,200,-0.026383977,0.026960328,0.185460702,0.981927395,4.647128582,1.708452225,-0.027836846,-0.038177051,-0.016434077,0.027131351,0.275239348,0.180685848,-0.040122032,0.470999986,0.372034204,0,0,0,1,0
3,6993,a3d9,1674047783,3.789999962,278,43585,18956,33.4149437,35.14562607,39.2780304,200,-0.027529787,0.023697769,0.187566712,0.981579959,4.667249203,1.723274231,-0.031158846,-0.021957919,-0.037917051,0.053395383,0.199489191,0.224191397,-0.152968407,0.470999986,0.376333492,0,0,0,1,0
3,6994,a3d9,1674047784,3.789999962,278,43585,18956,33.41494751,35.14562607,39.27927399,200,-0.028088164,0.021767743,0.189229995,0.981289566,4.681373119,1.739726186,-0.034501094,-0.041782502,-0.019494146,0.064444073,0.141393781,0.20971033,-0.10452652,0.470999986,0.379745305,0,0,0,1,0
3,6995,a3d9,1674047784,3.789999962,278,43589,19153,33.41495132,35.14562988,39.28277588,200,-0.03052322,0.018672504,0.191688582,0.980803311,4.692614079,1.75474751,-0.036703661,-0.062902972,-0.177557126,0.020695392,0.11288403,0.24145022,0.019062042,0.470999986,0.384737985,0,0,1,1,0
3,6996,a3d9,1674047784,3.789999962,278,43589,19153,33.41495514,35.14562988,39.28166962,200,-0.029831987,0.003843466,0.193966672,0.980546892,4.70332098,1.778136849,-0.036389254,-0.086681031,-0.511971176,0.023880491,0.133127078,0.315920353,0.065792084,0.470999986,0.390041668,0,0,1,1,0
3,6997,a3d9,1674047784,3.789999962,278,43580,19153,33.41496277,35.1456337,39.2802887,200,-0.013718725,-0.06372457,0.180162638,0.981474578,4.675527573,1.79649961,-0.027838876,0.262009054,-2.052149773,-0.870971143,-0.262369633,0.175424069,0.363804817,0.470999986,0.366116156,0,0,1,1,0
6,3315,a3d9,1675938492,5.170000076,78,46685,17089,33.41513062,35.14567184,58.76613617,200,-0.043336641,0.068814471,0.097856432,0.991872311,4.623039246,0.900023699,-0.022409774,0.062331915,0.015011389,-0.014813383,0.318746418,0.051785827,0.169809341,0.470999986,0.191332576,0,0,0,1,0
6,3316,a3d9,1675938492,5.170000076,78,46685,17089,33.41513443,35.14567566,58.76339722,200,-0.043816376,0.066933602,0.098513998,0.991914809,4.647467136,0.898518801,-0.015922541,-0.117075682,-0.070854768,0.010276563,0.351535767,-0.018848546,0.018398285,0.470999986,0.192684018,0,0,0,1,0
6,3317,a3d9,1675938492,5.170000076,78,46691,17251,33.41514206,35.14567566,58.764328,200,-0.048272856,0.066270515,0.100922436,0.991510272,4.666005135,0.904151618,-0.009207867,-0.056955274,0.024394717,0.039694708,0.154029995,0.084079891,-0.084817886,0.470999986,0.19696368,0,0,0,1,0
6,3318,a3d9,1675938492,5.170000076,78,46691,17251,33.41514587,35.14567566,58.76029968,200,-0.049048614,0.067762129,0.101825982,0.991278946,4.674474716,0.920721412,-0.021333925,-0.035751745,0.046445616,0.039975982,0.174182773,0.24281694,-0.305534363,0.470999986,0.198597315,0,0,0,1,0
6,3319,a3d9,1675938492,5.170000076,78,46691,17251,33.4151535,35.14567566,58.76161194,200,-0.046059966,0.064757027,0.101093009,0.991698146,4.697621346,0.954524875,-0.044487327,0.166972429,-0.067284241,-0.10457103,0.244731158,0.294991076,0.190288544,0.470999986,0.197699886,0,0,0,1,0
6,3320,a3d9,1675938492,5.170000076,78,46691,17251,33.41515732,35.14567566,58.75775909,200,-0.042490307,0.063057356,0.100455366,0.992031813,4.697876453,0.961304009,-0.027415911,-0.029676657,-0.00692978,0.035915967,0.022133838,0.054693423,0.195487022,0.470999986,0.196978196,0,0,0,1,0
6,3321,a3d9,1675938492,5.170000076,78,46670,17251,33.41516113,35.14567947,58.76470947,200,-0.040917534,0.063952193,0.100217283,0.992064714,4.69199419,0.959373355,-0.018180991,0.054159731,0.041127585,-0.094259389,-0.028123934,0.00625345,0.199396133,0.470999986,0.19666706,0,0,0,1,0
6,3322,a3d9,1675938493,5.170000076,78,46670,17251,33.41516495,35.14567947,58.76317596,200,-0.041171387,0.065843359,0.100674905,0.991884112,4.693741322,0.956331551,-0.008416193,-0.123610064,0.090272628,0.060908787,0.013939654,0.007363812,0.123133659,0.470999986,0.197477018,0,0,0,1,0
6,3323,a3d9,1675938493,5.170000076,78,46660,17251,33.41517258,35.14567947,58.76594543,200,-0.042523876,0.06094275,0.101345502,0.992071986,4.705340862,0.964798689,0.001302215,-0.071529694,-0.418905079,-0.066273175,0.252737194,0.153719991,0.01285553,0.470999986,0.19887398,0,0,1,1,0
6,3324,a3d9,1675938493,5.170000076,78,46660,17251,33.41517639,35.14567947,58.76442719,200,-0.041900117,0.046309207,0.102557696,0.992764711,4.709245682,0.985471547,0.003342933,-0.025509732,-0.330554336,0.016156962,-0.158641413,0.248923123,0.052148819,0.470999986,0.202141761,0,0,1,1,0
6,3325,a3d9,1675938493,4.650000095,79,46680,17251,33.41518402,35.14567947,58.77577972,200,-0.029240306,-0.042244274,0.077503167,0.995667458,4.695551395,0.9891873,0.058134608,0.19396466,-2.350634813,-1.163065195,-0.279389858,-0.028943129,1.630279541,0.470999986,0.157960324,0,0,1,1,0
6,4320,a3d9,1675938592,7.670000076,293,46212,18953,33.41501617,35.14584351,58.86888885,200,-0.025895875,0.042970981,0.201123863,0.978280187,4.623179436,1.868456006,-0.047254588,0.066087842,0.006218747,0.015449728,0.237029761,0.136015713,-0.103860855,0.470999986,0.40393975,0,0,0,1,0
6,4321,a3d9,1675938592,7.670000076,293,46245,18953,33.41501999,35.14584732,58.86567688,200,-0.023715105,0.042421218,0.200560331,0.978475153,4.658329964,1.880791068,-0.05660975,-0.00177032,-0.096454039,-0.01994388,0.290039182,0.10119845,-0.034619331,0.470999986,0.402975144,0,0,0,1,0
6,4322,a3d9,1675938593,7.670000076,293,46245,18953,33.41502762,35.14584732,58.85380554,200,-0.022173675,0.040087778,0.200248212,0.978673577,4.676973343,1.884647012,-0.05974767,-0.047262136,-0.066631794,-0.00755016,0.255327851,0.048372187,0.028391838,0.470999986,0.402450741,0,0,0,1,0
6,4323,a3d9,1675938593,7.670000076,293,46242,18953,33.41503143,35.14585114,58.84431458,200,-0.021788308,0.036380265,0.200241104,0.97882849,4.697660446,1.884881377,-0.055366702,0.015587358,-0.063477002,-0.022633333,0.151371688,0.003102388,0.204220772,0.470999986,0.402447781,0,0,0,1,0
6,4324,a3d9,1675938593,7.670000076,293,46242,18953,33.41503525,35.14585114,58.8340683,200,-0.023312794,0.033970222,0.200532436,0.978820324,4.705522537,1.88293469,-0.050950266,-0.101513639,0.016047403,0.028553512,0.081346139,-0.021444831,0.054454803,0.470999986,0.4029309,0,0,0,1,0
6,4325,a3d9,1675938593,8.06000042,293,46260,18953,33.41504288,35.14585495,58.83110046,200,-0.024701303,0.030643133,0.200658903,0.978870213,4.710903645,1.883868337,-0.043412782,0.0333125,-0.073740594,-0.0013884,0.001622202,0.03882084,0.000915527,0.470999986,0.403113137,0,0,0,1,0
6,4326,a3d9,1675938593,8.06000042,293,46260,18953,33.41504669,35.14585495,58.81993866,200,-0.026414832,0.030288359,0.200746611,0.978818536,4.705768108,1.883258462,-0.039321281,-0.167884752,0.062984683,-0.049836088,-0.0369661,-0.011760553,0.037200928,0.470999986,0.403183474,0,0,0,1,0
6,4327,a3d9,1675938593,8.06000042,293,46267,18780,33.41505432,35.14585876,58.82304382,200,-0.027644735,0.032562859,0.201296866,0.978598475,4.700976372,1.890491843,-0.037887238,0.067073777,-0.006168323,0.023783436,-0.040581357,0.085440956,0.040416718,0.470999986,0.404197224,0,0,0,1,0
6,4328,a3d9,1675938593,8.06000042,293,46267,18780,33.41505814,35.14585876,58.8132782,200,-0.028156722,0.033247437,0.202133536,0.978388369,4.702645779,1.901004672,-0.041474201,-0.014455625,0.029817838,0.01551941,-0.019198311,0.149815843,-0.058670044,0.470999986,0.405864411,0,0,0,1,0
6,4329,a3d9,1675938593,8.06000042,293,46266,18780,33.41506195,35.14586258,58.81726837,200,-0.026225109,0.032072484,0.202762663,0.978351116,4.702611446,1.915436387,-0.042346004,0.073655926,-0.042427823,0.013003545,0.016243063,0.125360057,0.134597778,0.470999986,0.407300625,0,0,0,1,0
